Drug_Query	Drug_Found	Target_Name	Target_Type	Target_UniProt	Target_Species	Database	Reference	Assay_Type	Assay_Relation	Assay_Value	EvidenceLevel_Assigned
Sunitinib	Sunitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	16533791	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	16418310	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	12538485	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	12873999	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	17367763	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	15304385	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	16685460	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	17605814	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	12748309	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	16638875	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	15688612	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	14753710	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	14654525	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	17545799	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	16648572	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	15557593	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	15180525	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	17296815	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRA	Protein	P16234	Homo sapiens	DrugBank	12531805	NA	NA	NA	II
Sunitinib	Sunitinib	KIT	Protein	P10721	Homo sapiens	DrugBank	16425993	NA	NA	NA	II
Sunitinib	Sunitinib	KIT	Protein	P10721	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Sunitinib	Sunitinib	KIT	Protein	P10721	Homo sapiens	DrugBank	12748309	NA	NA	NA	II
Sunitinib	Sunitinib	KIT	Protein	P10721	Homo sapiens	DrugBank	12538485	NA	NA	NA	II
Sunitinib	Sunitinib	KIT	Protein	P10721	Homo sapiens	DrugBank	14753710	NA	NA	NA	II
Sunitinib	Sunitinib	KIT	Protein	P10721	Homo sapiens	DrugBank	17545799	NA	NA	NA	II
Sunitinib	Sunitinib	KIT	Protein	P10721	Homo sapiens	DrugBank	12873999	NA	NA	NA	II
Sunitinib	Sunitinib	KIT	Protein	P10721	Homo sapiens	DrugBank	14654525	NA	NA	NA	II
Sunitinib	Sunitinib	KIT	Protein	P10721	Homo sapiens	DrugBank	15557593	NA	NA	NA	II
Sunitinib	Sunitinib	KIT	Protein	P10721	Homo sapiens	DrugBank	17367763	NA	NA	NA	II
Sunitinib	Sunitinib	KIT	Protein	P10721	Homo sapiens	IUPHAR	20570526	IC50	=	13.10000038	III
Sunitinib	Sunitinib	KIT	Protein	P10721	Homo sapiens	IUPHAR	22037378	Kd	=	0.370000005	III
Sunitinib	Sunitinib	FLT4	Protein	P35916	Homo sapiens	DrugBank	16425993	NA	NA	NA	II
Sunitinib	Sunitinib	FLT4	Protein	P35916	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Sunitinib	Sunitinib	FLT4	Protein	P35916	Homo sapiens	DrugBank	16533791	NA	NA	NA	II
Sunitinib	Sunitinib	FLT4	Protein	P35916	Homo sapiens	DrugBank	16418310	NA	NA	NA	II
Sunitinib	Sunitinib	FLT4	Protein	P35916	Homo sapiens	DrugBank	12538485	NA	NA	NA	II
Sunitinib	Sunitinib	FLT4	Protein	P35916	Homo sapiens	DrugBank	12873999	NA	NA	NA	II
Sunitinib	Sunitinib	FLT4	Protein	P35916	Homo sapiens	DrugBank	17367763	NA	NA	NA	II
Sunitinib	Sunitinib	FLT4	Protein	P35916	Homo sapiens	DrugBank	16685460	NA	NA	NA	II
Sunitinib	Sunitinib	FLT4	Protein	P35916	Homo sapiens	DrugBank	17605814	NA	NA	NA	II
Sunitinib	Sunitinib	FLT4	Protein	P35916	Homo sapiens	DrugBank	12748309	NA	NA	NA	II
Sunitinib	Sunitinib	FLT4	Protein	P35916	Homo sapiens	DrugBank	15688612	NA	NA	NA	II
Sunitinib	Sunitinib	FLT4	Protein	P35916	Homo sapiens	DrugBank	14753710	NA	NA	NA	II
Sunitinib	Sunitinib	FLT4	Protein	P35916	Homo sapiens	DrugBank	17545799	NA	NA	NA	II
Sunitinib	Sunitinib	FLT4	Protein	P35916	Homo sapiens	DrugBank	14654525	NA	NA	NA	II
Sunitinib	Sunitinib	FLT4	Protein	P35916	Homo sapiens	DrugBank	15557593	NA	NA	NA	II
Sunitinib	Sunitinib	FLT4	Protein	P35916	Homo sapiens	DrugBank	17296815	NA	NA	NA	II
Sunitinib	Sunitinib	FLT4	Protein	P35916	Homo sapiens	IUPHAR	20570526	IC50	=	8.899999619	III
Sunitinib	Sunitinib	PDGFRB	Protein	P09619	Homo sapiens	DrugBank	16425993	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRB	Protein	P09619	Homo sapiens	DrugBank	12748309	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRB	Protein	P09619	Homo sapiens	DrugBank	12538485	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRB	Protein	P09619	Homo sapiens	DrugBank	14753710	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRB	Protein	P09619	Homo sapiens	DrugBank	15557593	NA	NA	NA	II
Sunitinib	Sunitinib	PDGFRB	Protein	P09619	Homo sapiens	IUPHAR	12538485	Ki	=	8	III
Sunitinib	Sunitinib	PDGFRB	Protein	P09619	Homo sapiens	IUPHAR	23279183	IC50	=	5.699999809	III
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	16425993	NA	NA	NA	II
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	16533791	NA	NA	NA	II
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	16418310	NA	NA	NA	II
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	12538485	NA	NA	NA	II
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	12873999	NA	NA	NA	II
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	17367763	NA	NA	NA	II
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	15304385	NA	NA	NA	II
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	16685460	NA	NA	NA	II
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	17605814	NA	NA	NA	II
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	12748309	NA	NA	NA	II
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	15688612	NA	NA	NA	II
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	14753710	NA	NA	NA	II
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	14654525	NA	NA	NA	II
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	17545799	NA	NA	NA	II
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	16648572	NA	NA	NA	II
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	15557593	NA	NA	NA	II
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	15180525	NA	NA	NA	II
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	17296815	NA	NA	NA	II
Sunitinib	Sunitinib	CSF1R	Protein	P07333	Homo sapiens	DrugBank	12531805	NA	NA	NA	II
Sunitinib	Sunitinib	FGFR1	Protein	P11362	Homo sapiens	IUPHAR	12538485	Ki	=	830	III
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2B	Protein	Q02880	Homo sapiens	DrugBank	17016423	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2B	Protein	Q02880	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2B	Protein	Q02880	Homo sapiens	DrugBank	17139284	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2B	Protein	Q02880	Homo sapiens	DrugBank	17115008	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2B	Protein	Q02880	Homo sapiens	DrugBank	10592235	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2B	Protein	Q02880	Homo sapiens	DrugBank	11984069	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2B	Protein	Q02880	Homo sapiens	DrugBank	17652819	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2B	Protein	Q02880	Homo sapiens	DrugBank	11332155	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2B	Protein	Q02880	Homo sapiens	DrugBank	11179439	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2B	Protein	Q02880	Homo sapiens	DrugBank	11046078	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2B	Protein	Q02880	Homo sapiens	DrugBank	10194547	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2B	Protein	Q02880	Homo sapiens	DrugBank	12911317	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2A	Protein	P11388	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2A	Protein	P11388	Homo sapiens	DrugBank	17115008	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2A	Protein	P11388	Homo sapiens	DrugBank	11984069	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2A	Protein	P11388	Homo sapiens	DrugBank	17652819	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2A	Protein	P11388	Homo sapiens	DrugBank	11332155	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2A	Protein	P11388	Homo sapiens	DrugBank	11179439	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2A	Protein	P11388	Homo sapiens	DrugBank	11046078	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2A	Protein	P11388	Homo sapiens	DrugBank	10194547	NA	NA	NA	II
Dexrazoxane Hydrochloride	Dexrazoxane Hydrochloride	TOP2A	Protein	P11388	Homo sapiens	DrugBank	12911317	NA	NA	NA	II
Halofuginone	Halofuginone	COL1A1	Protein	P02452	Homo sapiens	DrugBank	11099465	NA	NA	NA	II
Halofuginone	Halofuginone	MMP2	Protein	P08253	Homo sapiens	DrugBank	11099465	NA	NA	NA	II
Ginsenoside C-K	Ginsenoside C-K	AKR1B1	Protein	P15121	Homo sapiens	PubChem BioAssay	25152999.0	IC50	>	200.0	III
Omacetaxine Mepesuccinate	Omacetaxine Mepesuccinate	50S ribosomal protein L2	Protein	P20276	null	DrugBank	19362093	NA	NA	NA	II
Omacetaxine Mepesuccinate	Omacetaxine Mepesuccinate	RPL3	Protein	P39023	Homo sapiens	DrugBank	19362093	NA	NA	NA	II
Omacetaxine Mepesuccinate	Omacetaxine Mepesuccinate	RPL3	Protein	P39023	Homo sapiens	DrugBank	1730056	NA	NA	NA	II
Omacetaxine Mepesuccinate	Omacetaxine Mepesuccinate	RPL3	Protein	P39023	Homo sapiens	DrugBank	2583270	NA	NA	NA	II
Ethinylestradiol	Ethinylestradiol	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17142999	NA	NA	NA	II
Ethinylestradiol	Ethinylestradiol	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17125913	NA	NA	NA	II
Ethinylestradiol	Ethinylestradiol	NR1I2	Protein	O75469	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Ethinylestradiol	Ethinylestradiol	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17124377	NA	NA	NA	II
Ethinylestradiol	Ethinylestradiol	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17327420	NA	NA	NA	II
Ethinylestradiol	Ethinylestradiol	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17138652	NA	NA	NA	II
Ethinylestradiol	Ethinylestradiol	NR1I2	Protein	O75469	Homo sapiens	DrugBank	17095591	NA	NA	NA	II
Ethinylestradiol	Ethinylestradiol	NR1I2	Protein	O75469	Homo sapiens	DrugBank	19237207	NA	NA	NA	II
Ethinylestradiol	Ethinylestradiol	NR1I2	Protein	O75469	Homo sapiens	DrugBank	19434891	NA	NA	NA	II
Ethinylestradiol	Ethinylestradiol	ESR1	Protein	P03372	Homo sapiens	DrugBank	17142999	NA	NA	NA	II
Ethinylestradiol	Ethinylestradiol	ESR1	Protein	P03372	Homo sapiens	DrugBank	17125913	NA	NA	NA	II
Ethinylestradiol	Ethinylestradiol	ESR1	Protein	P03372	Homo sapiens	DrugBank	11752352	NA	NA	NA	II
Ethinylestradiol	Ethinylestradiol	ESR1	Protein	P03372	Homo sapiens	DrugBank	17124377	NA	NA	NA	II
Ethinylestradiol	Ethinylestradiol	ESR1	Protein	P03372	Homo sapiens	DrugBank	17138652	NA	NA	NA	II
Ethinylestradiol	Ethinylestradiol	ESR1	Protein	P03372	Homo sapiens	DrugBank	17095591	NA	NA	NA	II
Ethinylestradiol	Ethinylestradiol	ESR1	Protein	P03372	Homo sapiens	DrugBank	19237207	NA	NA	NA	II
Ethinylestradiol	Ethinylestradiol	ESR1	Protein	P03372	Homo sapiens	DrugBank	19434891	NA	NA	NA	II
Quizartinib	Quizartinib	KIT	Protein	P10721	Homo sapiens	IUPHAR	19754199	Kd	=	4.800000191	III
Quizartinib	Quizartinib	PDGFRB	Protein	P09619	Homo sapiens	IUPHAR	19754199	Kd	=	7.699999809	III
Quizartinib	Quizartinib	RET	Protein	P07949	Homo sapiens	IUPHAR	19754199	Kd	=	9.899999619	III
Quizartinib	Quizartinib	PDGFRA	Protein	P16234	Homo sapiens	IUPHAR	19754199	Kd	=	11	III
Quizartinib	Quizartinib	FLT3	Protein	P36888	Homo sapiens	IUPHAR	19654408	IC50	=	4.199999809	III
Quizartinib	Quizartinib	FLT3	Protein	P36888	Homo sapiens	IUPHAR	22037378	Kd	=		III
Quizartinib	Quizartinib	FLT3	Protein	P36888	Homo sapiens	IUPHAR	19754199	Kd	=		III
Quizartinib	Quizartinib	CSF1R	Protein	P07333	Homo sapiens	IUPHAR	19754199	Kd	=	12	III
Atrasentan	Atrasentan	EDNRB	Protein	P24530	Homo sapiens	IUPHAR	8676339	Ki	=	138	III
Atrasentan	Atrasentan	EDNRA	Protein	P25101	Homo sapiens	IUPHAR	8632312	NA	NA	NA	II
Atrasentan	Atrasentan	EDNRA	Protein	P25101	Homo sapiens	DrugBank	16563629	NA	NA	NA	II
Atrasentan	Atrasentan	EDNRA	Protein	P25101	Homo sapiens	DrugBank	12563310	NA	NA	NA	II
Atrasentan	Atrasentan	EDNRA	Protein	P25101	Homo sapiens	DrugBank	16458417	NA	NA	NA	II
Atrasentan	Atrasentan	EDNRA	Protein	P25101	Homo sapiens	IUPHAR	8676339	Ki	=	0.034000002	III
Atrasentan	Atrasentan	EDNRA	Protein	P25101	Homo sapiens	IUPHAR	8632312	Ki	=	0.034000002	III
SB-431542	SB-431542	TGFBR1	Protein	P36897	Homo sapiens	IUPHAR	11855979	IC50	=	94	III
SB-431542	SB-431542	ACVR1C	Protein	Q8NER5	Homo sapiens	IUPHAR	19616940	NA	NA	NA	II
SB-431542	SB-431542	ACVR1C	Protein	Q8NER5	Homo sapiens	IUPHAR	23130626	NA	NA	NA	II
Luteolin	Luteolin	APP	Protein	P05067	Homo sapiens	PubChem BioAssay	24878198.0	IC50	=	6.4	III
Luteolin	Luteolin	APP	Protein	P05067	Homo sapiens	PubChem BioAssay	24878198.0	IC50	=	6.4	III
Luteolin	Luteolin	CSNK2A1	Protein	P68400	Homo sapiens	PubChem BioAssay	30733087.0	IC50	=	0.5	III
Luteolin	Luteolin	CSNK2A1	Protein	P68400	Homo sapiens	PubChem BioAssay	26322379.0	IC50	<	1.0	III
Luteolin	Luteolin	CSNK2A3	Protein	Q8NEV1	Homo sapiens	PubChem BioAssay	30733087.0	IC50	=	0.5	III
Luteolin	Luteolin	Slc6a3 - solute carrier family 6 member 3 (Norway rat)	Protein	P23977	Homo sapiens	PubChem BioAssay	20971650.0	EC50	=	1.45	III
Luteolin	Luteolin	Gata4 - GATA binding protein 4 (house mouse)	Protein	Q08369	Homo sapiens	PubChem BioAssay	28858485.0	IC50	=	22.0	III
Luteolin	Luteolin	MMP13	Protein	P45452	Homo sapiens	PubChem BioAssay	22658537.0	IC50	=	10.05	III
Luteolin	Luteolin	CDK1	Protein	P06493	Homo sapiens	PubChem BioAssay	15689157.0	IC50	=	6.2	III
Luteolin	Luteolin	Pparg - peroxisome proliferator activated receptor gamma (house mouse)	Protein	P37238	Homo sapiens	PubChem BioAssay	24955889.0	EC50	=	2.3	III
Luteolin	Luteolin	FASN	Protein	P49327	Homo sapiens	PubChem BioAssay	16870425.0	IC50	=	62.5	III
Luteolin	Luteolin	PSMB5	Protein	P28074	Homo sapiens	PubChem BioAssay	30776692.0	IC50	=	1.5	III
Luteolin	Luteolin	PSMB5	Protein	P28074	Homo sapiens	PubChem BioAssay	30776692.0	IC50	=	1.3	III
Luteolin	Luteolin	MMP2	Protein	P08253	Homo sapiens	PubChem BioAssay	22658537.0	IC50	=	3.61	III
Luteolin	Luteolin	CA12	Protein	O43570	Homo sapiens	PubChem BioAssay	26498393.0	Ki	=	0.0603	III
Luteolin	Luteolin	 (malaria parasite P. falciparum)	Protein	Q965D7	Homo sapiens	PubChem BioAssay	16722653.0	Ki	=	11.5	III
Luteolin	Luteolin	 (malaria parasite P. falciparum)	Protein	Q965D7	Homo sapiens	PubChem BioAssay	16722653.0	IC50	=	5.0	III
Luteolin	Luteolin	CCNB1	Protein	P14635	Homo sapiens	PubChem BioAssay	15689157.0	IC50	=	6.2	III
Luteolin	Luteolin	CSNK2A2	Protein	P19784	Homo sapiens	PubChem BioAssay	26322379.0	IC50	<	1.0	III
Luteolin	Luteolin	CSNK2A2	Protein	P19784	Homo sapiens	PubChem BioAssay	30733087.0	IC50	=	0.5	III
Luteolin	Luteolin	CSNK2A2	Protein	P19784	Homo sapiens	PubChem BioAssay		IC50	=	1.0	III
Luteolin	Luteolin	Integrase  (Human immunodeficiency virus 1)	Protein	Q7ZJM1	Homo sapiens	PubChem BioAssay	7699704.0	IC50	=	32.9	III
Luteolin	Luteolin	Integrase  (Human immunodeficiency virus 1)	Protein	Q7ZJM1	Homo sapiens	PubChem BioAssay	24794743.0	IC50	>	20.0	III
Luteolin	Luteolin	Integrase  (Human immunodeficiency virus 1)	Protein	Q7ZJM1	Homo sapiens	PubChem BioAssay	24794743.0	IC50	=	8.9	III
Luteolin	Luteolin	Integrase  (Human immunodeficiency virus 1)	Protein	Q7ZJM1	Homo sapiens	PubChem BioAssay	7699704.0	IC50	=	25.0	III
Luteolin	Luteolin	Integrase  (Human immunodeficiency virus 1)	Protein	Q7ZJM1	Homo sapiens	PubChem BioAssay	24794743.0	IC50	=	0.45	III
Luteolin	Luteolin	GSK3A	Protein	P49840	Homo sapiens	PubChem BioAssay	15689157.0	IC50	=	0.8	III
Luteolin	Luteolin	ABCB1	Protein	P08183	Homo sapiens	PubChem BioAssay	15240100.0	IC50	=	19.6	III
Luteolin	Luteolin	CDK5	Protein	Q00535	Homo sapiens	PubChem BioAssay	15689157.0	IC50	=	3.8	III
Luteolin	Luteolin	PBRM1	Protein	Q86U86	Homo sapiens	PubChem BioAssay	27617704.0	Kd	=	12.9	III
Luteolin	Luteolin	GLO1	Protein	Q04760	Homo sapiens	PubChem BioAssay	18258440.0	IC50	=	7.7	III
Luteolin	Luteolin	CA7	Protein	P43166	Homo sapiens	PubChem BioAssay	26498393.0	Ki	=	0.0047	III
Luteolin	Luteolin	DAPK1	Protein	P53355	Homo sapiens	PubChem BioAssay	26322379.0	IC50	=	21.0	III
Luteolin	Luteolin	IPMK	Protein	Q8NFU5	Homo sapiens	PubChem BioAssay	30624931.0	IC50	=	5.5	III
Luteolin	Luteolin	ACE - angiotensin I converting enzyme (rabbit)	Protein	P12822	Homo sapiens	PubChem BioAssay	21782455.0	IC50	=	290.0	III
Luteolin	Luteolin	ACE - angiotensin I converting enzyme (rabbit)	Protein	P12822	Homo sapiens	PubChem BioAssay	20167484.0	IC50	=	290.0	III
Luteolin	Luteolin	ORF1ab - ORF1a polyprotein;ORF1ab polyprotein (SARS coronavirus Tor2)	Protein	P0C6X7	Homo sapiens	PubChem BioAssay	20934345.0	IC50	=	20.0	III
Luteolin	Luteolin	TNKS2	Protein	Q9H2K2	Homo sapiens	PubChem BioAssay	23574272.0	IC50	=	1.07152	III
Luteolin	Luteolin	TNKS2	Protein	Q9H2K2	Homo sapiens	PubChem BioAssay	23574272.0	IC50	=	1.1	III
Luteolin	Luteolin	CYP1A1	Protein	P04798	Homo sapiens	PubChem BioAssay	20696580.0	IC50	=	1.249	III
Luteolin	Luteolin	CYP1A1	Protein	P04798	Homo sapiens	PubChem BioAssay	28458135.0	Ki	=	2.4	III
Luteolin	Luteolin	CYP1A1	Protein	P04798	Homo sapiens	PubChem BioAssay	21482471.0	Ki	=	0.89	III
Luteolin	Luteolin	BCHE	Protein	P06276	Homo sapiens	PubChem BioAssay	19879672.0	Ki	=	166.1	III
Luteolin	Luteolin	CYP1A2	Protein	P05177	Homo sapiens	PubChem BioAssay	20696580.0	IC50	=	3.37	III
Luteolin	Luteolin	PARP1	Protein	P09874	Homo sapiens	PubChem BioAssay	23574272.0	IC50	=	4.2658	III
Luteolin	Luteolin	PARP1	Protein	P09874	Homo sapiens	PubChem BioAssay	23574272.0	IC50	=	4.2	III
Luteolin	Luteolin	CCNB3	Protein	Q8WWL7	Homo sapiens	PubChem BioAssay	15689157.0	IC50	=	6.2	III
Luteolin	Luteolin	CCNB2	Protein	O95067	Homo sapiens	PubChem BioAssay	15689157.0	IC50	=	6.2	III
Luteolin	Luteolin	IP6K2	Protein	Q9UHH9	Homo sapiens	PubChem BioAssay	30624931.0	IC50	=	1.3	III
Luteolin	Luteolin	CD38	Protein	P28907	Homo sapiens	PubChem BioAssay	21641214.0	IC50	=	8.2	III
Luteolin	Luteolin	AKR1B1	Protein	P15121	Homo sapiens	PubChem BioAssay	26529431.0	IC50	=	3.2	III
Luteolin	Luteolin	AKR1B1	Protein	P15121	Homo sapiens	PubChem BioAssay	23683835.0	IC50	=	0.6	III
Luteolin	Luteolin	MMP3	Protein	P08254	Homo sapiens	PubChem BioAssay	22658537.0	IC50	=	16.2	III
Luteolin	Luteolin	FLT3	Protein	P36888	Homo sapiens	PubChem BioAssay	23411073.0	IC50	=	0.83	III
Luteolin	Luteolin	TRPC5	Protein	Q9UL62	Homo sapiens	PubChem BioAssay	30943030.0	IC50	>	10.0	III
Luteolin	Luteolin	CA2	Protein	P00918	Homo sapiens	PubChem BioAssay	26498393.0	Ki	=	3.6916	III
Luteolin	Luteolin	CDK2	Protein	P24941	Homo sapiens	PubChem BioAssay	17178224.0	IC50	=	20.0	III
Luteolin	Luteolin	AKR1B10	Protein	O60218	Homo sapiens	PubChem BioAssay	26529431.0	IC50	=	9.2	III
Luteolin	Luteolin	AKR1B10	Protein	O60218	Homo sapiens	PubChem BioAssay	26529431.0	IC50	=	107.8	III
Luteolin	Luteolin	GSK3B	Protein	P49841	Homo sapiens	PubChem BioAssay		IC50	=	1.5	III
Luteolin	Luteolin	GSK3B	Protein	P49841	Homo sapiens	PubChem BioAssay	15689157.0	IC50	=	0.8	III
Luteolin	Luteolin	GSK3B	Protein	P49841	Homo sapiens	PubChem BioAssay		IC50	=	1.5	III
Luteolin	Luteolin	GSK3B	Protein	P49841	Homo sapiens	PubChem BioAssay	15689157.0	IC50	=	0.8	III
Luteolin	Luteolin	fabI - enoyl-[acyl-carrier-protein] reductase (Escherichia coli str. K-12 substr. MG1655)	Protein	P0AEK4	Homo sapiens	PubChem BioAssay	19959361.0	Ki	=	7.05	III
Luteolin	Luteolin	fabI - enoyl-[acyl-carrier-protein] reductase (Escherichia coli str. K-12 substr. MG1655)	Protein	P0AEK4	Homo sapiens	PubChem BioAssay	19959361.0	Ki	=	7.05	III
Luteolin	Luteolin	Sialidase (Clostridium perfringens)	Protein	P10481	Homo sapiens	PubChem BioAssay	19729316.0	IC50	=	4.3	III
Luteolin	Luteolin	XDH - xanthine dehydrogenase (cattle)	Protein	P80457	Homo sapiens	PubChem BioAssay	28478180.0	IC50	=	10.2	III
Luteolin	Luteolin	XDH - xanthine dehydrogenase (cattle)	Protein	P80457	Homo sapiens	PubChem BioAssay	19388706.0	Ki	=	1.9	III
Luteolin	Luteolin	CA1	Protein	P00915	Homo sapiens	PubChem BioAssay	26498393.0	Ki	>	10.0	III
Luteolin	Luteolin	MAOB	Protein	P27338	Homo sapiens	PubChem BioAssay	20045650.0	IC50	=	59.7	III
Luteolin	Luteolin	XDH	Protein	P47989	Homo sapiens	PubChem BioAssay	26096677.0	IC50	=	7.8	III
Luteolin	Luteolin	XDH	Protein	P47989	Homo sapiens	PubChem BioAssay	19476336.0	IC50	=	11.54	III
Luteolin	Luteolin	XDH	Protein	P47989	Homo sapiens	PubChem BioAssay	9461655.0	IC50	=	0.55	III
Luteolin	Luteolin	XDH	Protein	P47989	Homo sapiens	PubChem BioAssay	25019478.0	Ki	=	2.9	III
Luteolin	Luteolin	ALOX5	Protein	P09917	Homo sapiens	PubChem BioAssay	24368208.0	IC50	=	1.6	III
Luteolin	Luteolin	ACHE	Protein	P22303	Homo sapiens	PubChem BioAssay	19879672.0	Ki	=	65.8	III
Luteolin	Luteolin	ABCG2	Protein	Q9UNQ0	Homo sapiens	PubChem BioAssay	21275386.0	IC50	=	8.9	III
Luteolin	Luteolin	ABCG2	Protein	Q9UNQ0	Homo sapiens	PubChem BioAssay	21275386.0	IC50	=	8.9	III
Luteolin	Luteolin	Chain A, Transthyretin (human)	Protein	4DEW_A	Homo sapiens	PubChem BioAssay	22842046.0	Kd	=	0.1	III
Luteolin	Luteolin	Chain A, Casein kinase II subunit alpha (maize)	Protein	4DGN_A	Homo sapiens	PubChem BioAssay	22794353.0	IC50	=	0.35	III
